name,sku,price,stars,link,image_url,reviews,seller,category,description 
Skmei Men's Luxury Water Resistant Gold Wristwatch With Gift Box,SK135AC15BXOKNAFAMZ,"6,400",4.4,https://www.jumia.com.ng/skmei-mens-luxury-water-resistant-gold-wristwatch-with-gift-box-42112496.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/69/421124/1.jpg?9537,29,jumia,fashion,	Brand: Skmei	Type: Analog	Movement: Quartz	Water Resistance Depth: 3ATM/30m	Bracelet material: Stainless steel	Bracelet color: Gold	Case material: Zinc Alloy	What’s in the box	1 x Watch	1 x Gift Box
Fanala Dildo Vibrator Penis 19cm Long,FA949OT1D11VWNAFAMZ,"5,599",3.8,https://www.jumia.com.ng/dildo-vibrator-penis-19cm-long-fanala-mpg1264317.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/350284/1.jpg?4503,9,jumia,health and beauty,	Lifelike dildo with suction cup	Finite attention to details	Detailed foreskin (pulled back)	Vein shaft	Bulging balls	Firm but flexibl	What’s in the box	1 dildo vibrator No battery included in the box
 【High Praise】【High Quality】Men's Driving Shoes Genuine Leather Loafers Casual Shoes Formal Shoes,FA203SH199JAONAFAMZ,"3,600 - ₦ 6,200",4.2,https://www.jumia.com.ng/fashion-high-praisehigh-qualitymens-driving-shoes-genuine-leather-loafers-casual-shoes-formal-shoes-23672067.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/027632/1.jpg?5690,98,jumia,fashion,	We guarantee that our goods are quality products.It is praised!	Eu size39=Foot length24.5cm	Eu size40=Foot length25cm	Eu size41=Foot length25.5cm	Eu size42=Foot length26cm	Eu size43=Foot length26.5cm	Eu size44=Foot length27cm	Eu size45=Foot length27.5cm	Eu size46=Foot length28cm	What’s in the box	A pair of shoes
Nokia NOKIA 5.1 Global Version 5.5 Inch 3GB RAM 32GB ROM MTK MT6755S Octa Core 4G Smartphone,NO891MP06T6NKNAFAMZ,"37,990",3.6,https://www.jumia.com.ng/nokia-nokia-5.1-global-version-5.5-inch-3gb-ram-32gb-rom-mtk-mt6755s-octa-core-4g-smartphone-44393411.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/11/439344/1.jpg?9609,5,jumia,phones and tablets,"	OS	Android 8.0	CPU	MTK MT6755S Octa Core 1.5GHz	ROM	32GB	RAM	3GB	Card Extend	Yes, support external Micro SD/TF card up to 128GB	What’s in the box	1 x NOKIA 5.1 Smartphone	1 x USB Cable	1 x SIM eject tool	1 x Earphone	1 x Charger(India type)"
Defacto Basic T-shirt,DE820MW0JUEPQNAFAMZ,832,5.0,https://www.jumia.com.ng/defacto-basic-t-shirt-45413333.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/331454/1.jpg?4656,2,jumia,fashion,	Knitted	Fit: REGULAR FIT	Made to Fit	Easy to Wear	Trendy	Specifications	SKU: DE820MW0JUEPQNAFAMZ	Color: Pink	Main Material: ShellFabric1 Cotton 100%	Product Line: Defacto Fashion	Weight (kg): 0.1
" Total Cure For Staph, Candidiasis (white), Syphilis, Painful Urination,",GE779HB10DE19NAFAMZ,"5,000",4.0,https://www.jumia.com.ng/generic-total-cure-for-staph-candidiasis-white-syphilis-painful-urination-39809016.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/61/090893/1.jpg?5551,1,jumia,health and beauty,	cure candidiasis (white)	syphilis	Gonorrhea	painful urination	skin infections	staphylococcus	infections	Specifications	SKU: GE779HB10DE19NAFAMZ	Skin Type: All Skin Types	Main Material: Organic	Model: STD Care	Product Line: Freejoy	Size (L x W x H cm): N/A	Weight (kg): 0.5
 Charm Evil Eye Bead Protection Bracelet With Hand Of Hamsa,FA203AC1C98GINAFAMZ,"1,250",3.8,https://www.jumia.com.ng/fashion-charm-evil-eye-bead-protection-bracelet-with-hand-of-hamsa-43425018.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/81/052434/1.jpg?1108,17,jumia,fashion,	Lucky Bracelet Bead	Blue in Color	It stretches.	With the hand of Hamsa.	Charm Evil Eye Lucky Protection Bracelet Bead	What’s in the box	1 Bracelet
Chaoba Hair Clipper (Bag & Aftershave) Complete Set,CH351HB0DN4XENAFAMZ,"4,690",5.0,https://www.jumia.com.ng/chaoba-hair-clipper-bag-aftershave-complete-set-28441922.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/22/914482/1.jpg?3251,2,jumia,health and beauty,	Clipper comes with two sets of teeth	Super cutting power with quiet operation	Carbon steel blade	Convenient adjustable control lever	Sure Aftershave included	Clipper Bag	Specifications	SKU: CH351HB0DN4XENAFAMZ	Color: Black	Product Line: Cornerstone Shop	Weight (kg): 0.8
Apple IPhone 7 32G 4.7 Inch IOS Smartphone (Refurbished) - Gold,AP044MT1DNG38NAFAMZ,"78,810",5.0,https://www.jumia.com.ng/apple-iphone-7-32g-4.7-inch-ios-smartphone-refurbished-gold-42159338.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/395124/1.jpg?8455,1,jumia,phones and tablets,	Apple iPhone 7  Smartphone --	Black/Jet Black/Gold/Silver/Rose Gold	Super Retina HD display	4.7-inch (diagonal) widescreen LCD Multi-Touch display with IPS technology	HDR display	1334-by-750-pixel resolution at 326 ppi	1400:1 contrast ratio (typical)	Quad-LED True Tone flash	Wide color display (P3)	3D Touch	What’s in the box	1 x Cellphone	1 x Charger	1 x 8 Pin Cable	1 x Earphone	1 x SIM Card Needle	1 x Case	1 x  User Manual
 8Pcs BDSM Bondage Set Kit Collar Whip Ball Gag Cuffs Rope Restraint Adult Toy (Sex Rope),GE779OT0XUJWHNAFAMZ,"5,292",3.8,https://www.jumia.com.ng/8pcs-bdsm-bondage-set-kit-collar-whip-ball-gag-cuffs-rope-restraint-adult-toy-sex-rope-generic-mpg172228.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/56/852801/1.jpg?4662,8,jumia,health and beauty,"	wonderful sexual pleasure and orgasm.	Safe, hygienic and convenient to use.	What’s in the box	1*Toy"
 Men's Pants Set Of 3 - White,FA203AA0U29RENAFAMZ,"4,000",5.0,https://www.jumia.com.ng/fashion-mens-pants-set-of-3-white-24449405.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/494442/1.jpg?2783,1,jumia,fashion,"	100% cotton.	Comfortable wear.	Wrinkle-free and durable.	Body friendly.	Specifications	SKU: FA203AA0U29RENAFAMZ	Color: White	Main Material: Cotton	Product Line: S.O,L stores	Weight (kg): 0.2"
 6 Pcs Men Boxer Underwear Modal Panties Briefs Multicolor A,FA203AA0UT4PPNAFAMZ,"3,669",4.0,https://www.jumia.com.ng/fashion-6-pcs-men-boxer-underwear-modal-panties-briefs-multicolor-a-31674715.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/51/747613/1.jpg?5418,2,jumia,fashion,"	Fabric Name: Modal	Main fabric composition :modal	The content of the main fabric component::95 (%)	Function :Body shaping, breathable	Style:boxer briefs	Waist type:middle waist	Design features :U convex design	pattern: plain	Color:612,614,black,red	Size :L (1.8-2.1 feet), XL (2.2-2.4 feet), XXL (2.5-2.7 feet), XXXL (2.8-3.1 feet)	What’s in the box	6*underwear"
 Blood Pressure Monitor Wrist Sphygmomanometer Pulse Meter,GE779HB0R7KBBNAFAMZ,"3,993",3.6,https://www.jumia.com.ng/generic-blood-pressure-monitor-wrist-sphygmomanometer-pulse-meter-15520754.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/702551/1.jpg?2016,10,jumia,health and beauty,"	Measurement Method: Pulse Scan	Measuring Range: 0~299mmHg (Error: +/_3mmHg)	Measurement Intervals: 1mmHG	Blood Pressure: Record within 3mmHg or below 2% error	Measurement Scope: 135~195mm cycle	Pulse: Record below 5% error	Display Type: LCD Screen (35*29mm)	Display Content: Time / High Blood Pressure Value / Low Blood Pressure Value / Pulse Number (Heartbeat) / Memory Station	Rated Voltage: DC 3V, 1.5W	Memory: Can store 60 groups of value and time	Pressure Increasing: Automatic	Pressure Decreasing: Automatic	Exhaust: Automatic	Pressure Sensitivity: Semiconductor Pressure Sensor	Operation Temperature: -10~+40 Degree C	Storage Temperature: -20~+50 Degree C	Power Supply: 2 x AAA Battery (Not Included)	Meter Size: 6.5 x 6.1 x 2.5cm	Net Weight: 98	What’s in the box	1 x Blood Pressure Monitor	1 x User Manual"
Apple IPhone 5 - 16GB ROM +1GB RAM -8 MP- 4 Inch - Apple Smartphones--black,AP044MT0JVOLYNAFAMZ,"22,800",4.6,https://www.jumia.com.ng/apple-iphone-5-16gb-rom-1gb-ram-8-mp-4-inch-apple-smartphones-black-43909333.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/33/390934/1.jpg?4500,9,jumia,phones and tablets,"	The perfect look and IOS system will allow you to amaze.	Have good battery health.	Small and portable, with high brand awareness,	The highest upgrade to IOS 10.3 system.	Charger, headset, mobile phone protective case, screen protective film and other accessories complete.	Free gifts such as mobile phone stand, etc. The perfect choice for a spare phone.	What’s in the box	Mobile phone	The charger	Headset (gift)	Cellphone protect cover×2	Ring phone bracket	SIM card pin	Mobile phone stents	FAQ card"
 Women Hand Bag Leather,FA203AC0HH3VGNAFAMZ,"2,900",4.0,https://www.jumia.com.ng/fashion-women-hand-bag-leather-44615392.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/29/351644/1.jpg?1460,2,jumia,fashion,"	SIZE : 21*16*7cm		Style: Fashion, Shoulder Bag	Decoration: Lock	Great present for your loved ones.	quality is worth the price.	Specifications	SKU: FA203AC0HH3VGNAFAMZ	Color: BLACK	Main Material: PU	Model: N/A	Product Line: East Buy E-commerce International Trade Co.,Ltd	Size (L x W x H cm): 21cm*17cm*7cm	Weight (kg): 0.7"
Clothes Of Skin Ginger Germinal Hair Growth Oil Hair Loss Treatment,CL758HB0C2Q48NAFAMZ,"3,799",5.0,https://www.jumia.com.ng/ginger-germinal-hair-growth-oil-hair-loss-treatment-clothes-of-skin-mpg1238081.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/20/282552/1.jpg?1881,1,jumia,health and beauty,	7 Days Ginger Germinal Oil for fast hair growth.	To be used from the roots of hair to the top.	Works wonders within seven days.	Made up of ginger and other wonderful herbs which aid hair growth.	It can be used by both males and females.	What’s in the box	1pc hair growth essence
" IPHONE 6 CASE,Hollow Breathable Case For Iphone 6 (Durable, Thick, Stain Resistance )--BLUE",FA624EL18T7GPNAFAMZ,"2,995",3.7,https://www.jumia.com.ng/generic-iphone-6-casehollow-breathable-case-for-iphone-6-durable-thick-stain-resistance-blue-10856257.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/75/265801/1.jpg?7254,11,jumia,phones and tablets,	cool case	What’s in the box	cool case
 Women's Rose Gold Watch,GE083AC1MHVV9NAFAMZ,"2,190",3.8,https://www.jumia.com.ng/womens-rose-gold-watch-geneva-mpg312136.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/98/252181/1.jpg?6225,244,jumia,fashion,	Colour: Rose Gold	Dial Window	Material Type: Glass	Case Material: Alloy	Dial Material: Type Alloy	Movement: Quartz	Dial Display: Analog	Case Shape: Round	Band Material Type: Stainless Steel	Clasp: Fold-over	Water Resistance: 5 Metres	What’s in the box	Watch x 1
" 7"" KIDS ANDROID 4.4 TABLET PC QUAD CORE WIFI Camera UK STOCK CHILD CHILDREN UK",GE779MP0CIA2CNAFAMZ,"13,838",2.5,https://www.jumia.com.ng/generic-7-kids-android-4.4-tablet-pc-quad-core-wifi-camera-uk-stock-child-children-uk-44280012.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/21/008244/1.jpg?0595,2,jumia,phones and tablets,"	Reasonable price	Durable and practical	CPU: Quad-core A33	Model: A33	Language: Simplified Chinese, English and Others	Operating system: Android smart system	Display: 7'' 16:9TFT digital display	Headset: 3.5mm headset interface	What’s in the box	1 x Tablet PC	1 x Case	1 x Power Adapter (We will send you a plug adapter according to your country)	1 x USB Cable"
 Human Hair Blend 4 Bundles Black 8inch,GE779HB0P39HANAFAMZ,"4,200",4.0,https://www.jumia.com.ng/generic-human-hair-blend-4-bundles-black-8inch-45624124.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/42/142654/1.jpg?4506,1,jumia,health and beauty,"	provides you affordable and long lasting hair Our hair are glamorous,looking and blends well with all hair types. Our hairs are aligned properly and well constructed. Feel the superior texture of thick, luscious and silky hair and can be styled to your desire, the fullness and shimmering beauty of our hairs are second to none and we take pride in being one of the best on Jumia			Fashion Peruvian Curly Hair are durable on all types of weather and tangle free are naturally soft and voluminous giving you a glamorous look. Professionally and neatly packaged, our hairs are amazingly natural and exquisitely beautiful			Soft and Easy to maintain			Silky curly texture			Can be reused after wash			Retains body waves after washing and combing			Avoid heavy and oily hair maintenance. Water based serum are best .			Use wide tooth combs and comb from bottom to down	B	PRICE IS FOR -BUNDLES					provides you affordable and long lasting hair Our hair are glamorous,looking and blends well with all hair types. Our hairs are aligned properly and well constructed. Feel the superior texture of thick, luscious and silky hair and can be styled to your desire, the fullness and shimmering beauty of our hairs are second to none and we take pride in being one of the best on Jumia			Fashion Peruvian Curly Hair are durable on all types of weather and tangle free are naturally soft and voluminous giving you a glamorous look. Professionally and neatly packaged, our hairs are amazingly natural and exquisitely beautiful			Soft and Easy to maintain			Silky curly texture			Can be reused after wash			Retains body waves after washing and combing			Avoid heavy and oily hair maintenance. Water based serum are best .			Use wide tooth combs and comb from bottom to down	Specifications	SKU: GE779HB0P39HANAFAMZ	Hair Type: Curly	Skin Type: All Skin Types	Color: Black	Main Material: N/A	Model: Hair	Product Line: Fashion beauty store	Weight (kg): 0.1"
Skmei SKMEI Top Luxury Brand Watch Men's Sports Watch Fashion Digital Watches Gift For Male SKM1123,SK135AC05VMCVNAFAMZ,"1,820",4.8,https://www.jumia.com.ng/skmei-skmei-top-luxury-brand-watch-mens-sports-watch-fashion-digital-watches-gift-for-male-skm1123-19337890.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/873391/1.jpg?1147,20,jumia,fashion,"	Gender: Men	Style: Fashion & Casual , Sport	Movement: Japanese Movement	Colors: Gold , RoseGold , Silver	Case Material: Alloy	Band Material: Stainless Steel	Buckle type: Bracelet Clasp	Watch of Dial: Rectangle	Dial Diameter: 33mm	Case Thickness: 9mm	Band Width: 24mm	Wristband Length: 230mm	Weight: Approx 0.15kg	Water Resistance Depth: 3ATM	Functions:3bar Water Resistant,Stopwatch,Alarm Clock,12/24 Hour Clock,EL Light,Date,Month	What’s in the box	1 x SKMEI Watch	>"
Sentek Undiluted Oil Perfume 3ml X12,SE613PF02PEIKNAFAMZ,"3,500",4.0,https://www.jumia.com.ng/sentek-undiluted-oil-perfume-3ml-x12-44444540.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/544444/1.jpg?4427,14,jumia,health and beauty,	Long lasting undiluted oil perfume	Classy	Great fragrance	Value for money	For gift	Beautiful	Not diluted	Specifications	SKU: SE613PF02PEIKNAFAMZ	Main Material: Oil perfume	Product Line: Amy fragrance	Size (L x W x H cm): 5 × 3 × 2	Weight (kg): 2
"Tecno CX Air 5.5-Inch HD IPS (2GB, 16GB ROM) Android 7.0 Nougat, 13MP + 13MP 4G Smartphone - Grey",TE339EL05E3M6NAFAMZ,"60,000",4.4,https://www.jumia.com.ng/camon-cx-air-5.5-inch-2gb-ram-16gb-rom-grey-tecno-mpg99459.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/09/05595/1.jpg?3961,130,jumia,phones and tablets,"	Screen: 5.5-inch HD IPS	Memory: 2GB RAM, 16GB ROM (Supports 128GB Micro SD Card)	CPU: 1.25GHz Quad-core	Operating System: Android Nougat 7.0	Camera: 13MP Rear, 13MP Front	Battery: 3200mAh	Specifications	SKU: TE339EL05E3M6NAFAMZ	Display Size (inches): 5.5	Hard Disk (GB): 16	Color: Grey	Model: CX Air - Grey	Product Line: ICT Brokers	Weight (kg): 0.2"
Apple IPhone 6S 4.7 Inch 2GB + 16GB 12MP + 5MP 3D Touch 4G LTE Smartphone (Gift) – Rose Gold,AP044MT1IDZ8MNAFAMZ,"61,800",4.0,https://www.jumia.com.ng/apple-iphone-6s-4.7-inch-2gb-16gb-12mp-5mp-3d-touch-4g-lte-smartphone-gift-rose-gold-26415319.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/351462/1.jpg?0779,1,jumia,phones and tablets,	Screen: 4.7’’ Retina HD with 1334 x 750 pixels	Full 4G LTE support	Processer: 1.8GHz A9 + M9 Dual Cores (ARM v8-A based)	Memory: 2GB RAM + 16 GB ROM	Camera: 12MP (Primary) + 5MP (Secondary) with Apple “True Tone” flash light	Battery: 1715 mAh	3D Touch Finger Sensor support	Operating System: iOS 11	What’s in the box	Package Included:	1 x iPhone 6S Smartphone	1 x Earphone	1 x USB Charging Cable	1 x Charger	1 x User Manual	1 x Card Needles	1 x Clear iPhone Case (Free Gift)	1 x Clear Screen Protector (Free Gift)
 White And Black O-neck Polo Shirt,LA757AA0JLVFQNAFAMZ,"2,499",3.7,https://www.jumia.com.ng/laeh-alos-white-and-black-o-neck-polo-shirt-22233923.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/32/933222/1.jpg?1368,62,jumia,fashion,	Material: Cotton	Colour: Black and white	Sewn to Fit	Perfect Finishing	Brand: Laeh Alos	Specifications	SKU: LA757AA0JLVFQNAFAMZ	Color: black	Main Material: cotton	Production Country: Nigeria	Product Line: agrima stores	Weight (kg): 0.2
APETABON Weight Gain Syrup - 200ml (improved Form Of Apetamin),AP476HB0XZAUGNAFAMZ,"3,200",5.0,https://www.jumia.com.ng/apetabon-weight-gain-syrup-200ml-improved-form-of-apetamin-44347075.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/57/074344/1.jpg?2546,1,jumia,health and beauty,	For Loss of appetite and poor eating habits	Promotes appetite and helps with gain weight	Anorexia after a brief illness	For both children and adults	Each 5ml contains:	Cyproheptadine Hydrochloride BP 2mg	Lysine Hydrochloride BP 150mg	Thiamine Hydrochloride BP 1.5mg	Riboflavin BP 0.5mg	Pyridoxine Hydrochloride BP  1.5mg	Nicotinamide BP 10mg	Dexpanthenol BP 10mg	NAFDAC B4-9500	What’s in the box	Manual is enclosed
 Women's Black Sneakers-Black,FA203SH04HYAENAFAMZ,"2,564",3.7,https://www.jumia.com.ng/fashion-womens-black-sneakers-black-45065570.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/07/556054/1.jpg?8103,31,jumia,fashion,	Upper material: synthetic	Heel height: low heel (1cm-3cm)	Style: mesh shoes	Off: Lace Up	Opening depth: shallow mouth	Toe style: round head	What’s in the box	A Pair of sneakers
Apple Iphone 5 White 16gb Smart Phone Mobile Phone 4-inch Screen(Refurbished)(Gift：accessories),AP044MT08RB8UNAFAMZ,"21,200",4.0,https://www.jumia.com.ng/apple-iphone-5-white-16gb-smart-phone-mobile-phone-4-inch-screenrefurbishedgiftaccessories-41211741.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/14/711214/1.jpg?6367,220,jumia,phones and tablets,"	Buy gifts (accessories),	high-quality mobile phone,	fast running speed,	high-end processor technology,	large memory,	thin body,	light weight,	good feel,	high-end luxury,	iphone classic works.	What’s in the box	1 x box1 x Mobile phone,1 x Card pin，1 x earphone, 1 x data cable,1 x charging head1 x protective film1 x Screen protector"
